zip,eiaid,utilityname,statevalue,servicetype,ownership,commrate,indrate,resrate
39730.0,55.0,City of Aberdeen - (MS),MS,Bundled,Municipal,0.1068726355611601,0.0437957875457875,0.1124000721283885
38858.0,55.0,City of Aberdeen - (MS),MS,Bundled,Municipal,0.1068726355611601,0.0437957875457875,0.1124000721283885
21864.0,84.0,A & N Electric Coop,MD,Bundled,Cooperative,0.1275415896487985,0.0,0.1270452358036573
21824.0,84.0,A & N Electric Coop,MD,Bundled,Cooperative,0.1275415896487985,0.0,0.1270452358036573
21866.0,84.0,A & N Electric Coop,MD,Bundled,Cooperative,0.1275415896487985,0.0,0.1270452358036573
21851.0,84.0,A & N Electric Coop,MD,Bundled,Cooperative,0.1275415896487985,0.0,0.1270452358036573
21863.0,84.0,A & N Electric Coop,MD,Bundled,Cooperative,0.1275415896487985,0.0,0.1270452358036573
23302.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23308.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23486.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23350.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23395.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23410.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23417.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23416.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23426.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23418.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23421.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23306.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23488.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23414.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23442.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23358.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23307.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23301.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23480.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23401.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23356.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23415.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23336.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23359.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23357.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23341.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23423.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23427.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23303.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23337.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23420.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23310.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23407.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23354.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23413.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23409.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23405.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23313.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23316.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23443.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23404.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23408.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23482.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23483.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23429.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23422.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23389.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23412.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23419.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23440.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23441.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23398.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23399.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23396.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23345.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
23347.0,84.0,A & N Electric Coop,VA,Bundled,Cooperative,0.1092887301071776,0.07822747137051,0.1210538706232271
54930.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54968.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54457.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54909.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53932.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54941.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54646.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53949.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53954.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53959.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54960.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53964.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53559.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54966.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53944.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53948.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53933.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54613.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54921.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54982.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53920.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54965.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54970.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53934.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53910.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53965.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53952.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54984.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53960.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53955.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54494.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53590.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54943.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53901.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53926.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53925.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53594.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54981.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53916.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53946.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53936.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54923.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53923.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53930.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53956.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
53913.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
54976.0,108.0,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.1242567151937666,0.0956587451981702,0.1594315528312901
56244.0,155.0,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56248.0,155.0,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56276.0,155.0,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56262.0,155.0,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56208.0,155.0,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56231.0,155.0,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56271.0,155.0,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56221.0,155.0,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56252.0,155.0,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56265.0,155.0,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56227.0,155.0,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56278.0,155.0,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56225.0,155.0,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56339.0,155.0,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56289.0,155.0,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56226.0,155.0,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56215.0,155.0,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56235.0,155.0,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56256.0,155.0,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56249.0,155.0,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56267.0,155.0,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
56207.0,155.0,Agralite Electric Coop,MN,Bundled,Cooperative,0.0749724499557988,0.0914686746107171,0.1235130655226209
29038.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29831.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29123.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29805.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29824.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29856.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29666.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29801.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29841.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29137.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29006.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29105.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29848.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29166.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29832.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29817.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29108.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29112.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29107.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29118.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29829.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29850.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29115.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29113.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29821.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29146.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29860.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29164.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29847.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29838.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29138.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29003.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29845.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29160.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29834.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29803.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29809.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29039.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29851.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29828.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29842.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29037.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29835.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29839.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29070.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29042.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29127.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29129.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29853.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
29804.0,162.0,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.1169149587029672,0.0687251208304862,0.1370453039616366
94501.0,207.0,Alameda Municipal Power,CA,Bundled,Municipal,0.1754653795437016,0.0,0.1996768096495404
94130.0,207.0,Alameda Municipal Power,CA,Bundled,Municipal,0.1754653795437016,0.0,0.1996768096495404
99772.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99559.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99754.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99747.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99552.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99778.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99620.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99684.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99585.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99783.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99752.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99662.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99769.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99784.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99748.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99756.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99760.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99632.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99581.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99785.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99745.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99604.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99554.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99739.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99730.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99650.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99576.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99753.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99750.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99590.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99558.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99761.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99765.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99763.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99563.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99666.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99771.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99770.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99758.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
99742.0,221.0,"Alaska Village Elec Coop, Inc",AK,Bundled,Cooperative,0.4152006343346635,0.0,0.5002847120991254
