ObjectId,YEAR,MONTH,Number_of_Tags_Issued,animal_type,zip_code
1425,2014,12,1,CAT,40204
1426,2015,2,10,DOG,40229
1427,2015,5,2,DOG,40211
1428,2015,1,1,DOG,40243
1429,2015,3,1,DOG,40223
1430,2014,12,3,CAT,40205
1431,2015,2,6,DOG,40241
1432,2015,4,6,DOG,40204
1433,2015,5,2,DOG,40212
1434,2015,1,3,DOG,40245
1435,2015,3,1,DOG,40228
1436,2014,12,2,CAT,40206
1437,2015,2,2,DOG,40242
1438,2015,4,5,DOG,40205
1439,2015,5,6,DOG,40213
1440,2015,1,6,DOG,40258
1441,2015,3,3,DOG,40229
1442,2014,12,2,CAT,40207
1443,2015,2,2,DOG,40245
1444,2015,4,9,DOG,40207
1445,2015,5,15,DOG,40214
1446,2015,1,6,DOG,40272
1447,2015,3,1,DOG,40232
1448,2014,12,1,CAT,40208
1449,2015,2,4,DOG,40258
1450,2015,4,3,DOG,40208
1451,2015,5,2,DOG,40215
1452,2015,1,6,DOG,40291
1453,2015,3,2,DOG,40241
1454,2014,12,1,CAT,40212
1455,2015,2,5,DOG,40272
1456,2015,4,1,DOG,40210
1457,2015,5,16,DOG,40216
1458,2015,1,1,DOG,40299
1459,2015,3,2,DOG,40242
1460,2014,12,1,CAT,40213
1461,2015,2,8,DOG,40291
1462,2015,4,1,DOG,40211
1463,2015,5,4,DOG,40217
1464,2015,1,1,DOG,47130
1465,2015,3,1,DOG,40243
1466,2014,12,14,CAT,40214
1467,2015,2,11,DOG,40299
1468,2015,4,3,DOG,40212
1469,2015,5,6,DOG,40218
1470,2015,2,1,CAT,40118
1471,2015,3,2,DOG,40245
1472,2014,12,1,CAT,40215
1473,2015,3,1,CAT,40059
1474,2015,4,3,DOG,40213
1475,2015,5,6,DOG,40219
1476,2015,2,3,CAT,40204
1477,2015,3,4,DOG,40258
1478,2014,12,2,CAT,40216
1479,2015,3,2,CAT,40205
1480,2015,4,10,DOG,40214
1481,2015,5,13,DOG,40220
1482,2015,2,4,CAT,40205
1483,2015,3,11,DOG,40272
1484,2014,12,1,CAT,40218
1485,2015,3,1,CAT,40207
1486,2015,4,4,DOG,40215
1487,2015,5,5,DOG,40222
1488,2015,2,3,CAT,40206
1489,2015,3,3,DOG,40291
1490,2014,12,4,CAT,40219
1491,2015,3,1,CAT,40208
1492,2015,4,8,DOG,40216
1493,2015,5,5,DOG,40223
1494,2015,2,1,CAT,40207
1495,2015,3,10,DOG,40299
1496,2014,12,2,CAT,40220
1497,2015,3,1,CAT,40213
1498,2015,4,3,DOG,40217
1499,2015,5,4,DOG,40228
1500,2015,2,1,CAT,40208
1501,2015,3,1,DOG,46201
1502,2014,12,1,CAT,40222
1503,2015,3,11,CAT,40214
1504,2015,4,2,DOG,40218
1505,2015,5,12,DOG,40229
1506,2015,2,1,CAT,40210
1507,2015,4,1,CAT,40118
1508,2014,12,1,CAT,40223
1509,2015,3,4,CAT,40215
1510,2015,4,13,DOG,40219
1511,2015,5,10,DOG,40241
1512,2015,2,3,CAT,40214
1513,2015,4,1,CAT,40203
1514,2014,12,4,CAT,40228
1515,2015,3,1,CAT,40216
1516,2015,4,6,DOG,40220
1517,2015,5,3,DOG,40242
1518,2015,2,2,CAT,40216
1519,2015,4,1,CAT,40204
1520,2014,12,1,CAT,40229
1521,2015,3,1,CAT,40217
1522,2015,4,3,DOG,40223
1523,2015,5,3,DOG,40243
1524,2015,2,2,CAT,40217
1525,2015,4,4,CAT,40205
1526,2014,12,1,CAT,40241
1527,2015,3,4,CAT,40218
1528,2015,3,2,CAT,40219
1529,2015,3,7,CAT,40220
1530,2015,3,1,CAT,40222
1531,2015,3,1,CAT,40223
1532,2015,3,1,CAT,40228
1533,2015,3,2,CAT,40229
1534,2015,3,1,CAT,40243
1535,2015,3,1,CAT,40245
1536,2015,3,6,CAT,40258
1537,2015,2,8,CAT,40218
1538,2015,4,1,CAT,40206
1539,2015,4,3,DOG,40228
1540,2014,12,1,CAT,40245
1541,2015,5,9,DOG,40245
1542,2015,4,2,CAT,40207
1543,2014,12,2,CAT,40258
1544,2015,2,3,CAT,40219
1545,2015,5,8,DOG,40258
1546,2015,4,1,CAT,40212
1547,2014,12,3,CAT,40272
1548,2015,2,3,CAT,40220
1549,2015,5,1,DOG,40268
1550,2014,12,1,CAT,40291
1551,2015,4,3,CAT,40214
1552,2015,2,1,CAT,40222
1553,2015,4,5,DOG,40229
1554,2015,5,16,DOG,40272
1555,2014,12,1,DOG,40031
1556,2015,4,1,CAT,40215
1557,2015,2,5,CAT,40228
1558,2015,4,3,DOG,40241
1559,2015,5,8,DOG,40291
1560,2014,12,1,DOG,40059
1561,2015,4,2,CAT,40216
1562,2015,2,4,CAT,40241
1563,2015,4,2,DOG,40242
1564,2015,5,12,DOG,40299
1565,2014,12,3,DOG,40118
1566,2015,4,3,CAT,40218
1567,2015,2,2,CAT,40242
1568,2015,4,3,DOG,40243
1569,2015,5,1,DOG,47170
1570,2014,12,1,DOG,40165
1571,2015,4,4,CAT,40219
1572,2015,2,2,CAT,40245
1573,2015,4,5,DOG,40245
1574,2015,5,1,DOG,47203
1575,2014,12,1,DOG,40203
1576,2015,4,1,CAT,40242
1577,2015,2,4,CAT,40272
1578,2015,4,7,DOG,40258
1579,2015,6,1,CAT,40023
1580,2014,12,2,DOG,40204
1581,2015,4,3,CAT,40258
1582,2015,4,14,DOG,40272
1583,2015,6,1,CAT,40065
1584,2015,4,2,DOG,40291
1585,2015,6,2,CAT,40203
1586,2015,4,9,DOG,40299
1587,2015,6,8,CAT,40205
1588,2015,4,1,DOG,47124
1589,2015,6,1,CAT,40206
1590,2015,4,1,DOG,47130
1591,2015,5,1,CAT,40165
1592,2015,5,2,CAT,40205
1593,2015,5,6,CAT,40207
1594,2015,5,1,CAT,40208
1595,2015,5,6,CAT,40214
1596,2015,5,2,CAT,40215
1597,2015,5,1,CAT,40216
1598,2015,5,1,CAT,40217
1599,2015,5,2,CAT,40218
1600,2015,5,4,CAT,40219
1601,2015,8,12,DOG,40220
1602,2015,8,4,DOG,40222
1603,2015,8,2,DOG,40223
1604,2015,8,4,DOG,40228
1605,2015,8,2,DOG,40229
1606,2015,8,9,DOG,40241
1607,2015,8,2,DOG,40242
1608,2015,8,1,DOG,40243
1609,2015,8,2,DOG,40245
1610,2015,8,3,DOG,40258
1611,2015,8,8,DOG,40272
1612,2015,8,7,DOG,40291
1613,2015,8,11,DOG,40299
1614,2015,8,1,DOG,41722
1615,2015,8,1,DOG,47167
1616,2015,9,2,CAT,13209
1617,2015,9,2,CAT,40023
1618,2015,9,1,CAT,40118
1619,2015,9,3,CAT,40204
1620,2015,9,3,CAT,40205
1621,2015,9,3,CAT,40206
1622,2015,9,1,CAT,40207
1623,2015,9,1,CAT,40212
1624,2015,9,2,CAT,40213
1625,2015,9,5,CAT,40214
1626,2015,9,2,CAT,40215
1627,2015,9,2,CAT,40216
1628,2015,9,3,CAT,40217
1629,2015,9,1,CAT,40218
1630,2015,9,4,CAT,40219
1631,2015,9,1,CAT,40220
1632,2015,6,1,DOG,40245
1633,2015,9,4,CAT,40222
1634,2015,9,4,CAT,40223
1635,2015,9,2,CAT,40228
1636,2015,6,15,DOG,40258
1637,2015,9,6,CAT,40229
1638,2015,6,13,DOG,40272
1639,2015,9,3,CAT,40241
1640,2015,6,8,DOG,40291
1641,2015,9,3,CAT,40272
1642,2015,6,3,DOG,40299
1643,2015,9,4,CAT,40291
1644,2015,6,1,DOG,68802
1645,2015,9,1,CAT,40299
1646,2015,7,1,CAT,40023
1647,2015,9,2,DOG,40023
1648,2015,7,1,CAT,40047
1649,2015,9,5,DOG,40025
1650,2015,7,1,CAT,40202
1651,2015,9,2,DOG,40059
1652,2015,7,2,CAT,40204
1653,2015,9,2,DOG,40118
1654,2015,7,6,CAT,40205
1655,2015,9,1,DOG,40142
1656,2015,7,3,CAT,40206
1657,2015,9,1,DOG,40202
1658,2015,7,1,CAT,40213
1659,2015,9,1,DOG,40203
1660,2015,7,9,CAT,40214
1661,2015,9,3,DOG,40204
1662,2015,7,3,CAT,40216
1663,2015,9,8,DOG,40205
1664,2015,7,1,CAT,40217
1665,2015,9,4,DOG,40206
1666,2015,7,5,CAT,40218
1667,2015,9,6,DOG,40207
1668,2015,7,3,CAT,40219
1669,2015,7,5,CAT,40220
1670,2015,7,1,CAT,40222
1671,2015,7,3,CAT,40228
1672,2015,7,5,CAT,40229
1673,2015,7,3,CAT,40241
1674,2015,7,2,CAT,40243
1675,2015,7,1,CAT,40258
1676,2015,7,2,CAT,40272
1677,2015,7,3,CAT,40299
1678,2015,7,1,DOG,40004
1679,2015,7,1,DOG,40065
1680,2015,7,1,DOG,40118
1681,2015,7,3,DOG,40165
1682,2015,7,2,DOG,40203
1683,2015,7,3,DOG,40204
1684,2015,7,7,DOG,40205
1685,2015,7,4,DOG,40206
1686,2015,7,5,DOG,40207
1687,2015,7,2,DOG,40208
1688,2015,7,3,DOG,40211
1689,2015,7,2,DOG,40212
1690,2015,7,4,DOG,40213
1691,2015,7,13,DOG,40214
1692,2015,7,2,DOG,40215
1693,2015,7,6,DOG,40216
1694,2015,7,12,DOG,40217
1695,2015,7,3,DOG,40218
1696,2015,7,8,DOG,40219
1697,2015,7,10,DOG,40220
1698,2015,7,7,DOG,40222
1699,2015,7,9,DOG,40223
1700,2015,7,4,DOG,40228
1701,2015,7,7,DOG,40229
1702,2015,7,5,DOG,40241
1703,2015,7,1,DOG,40242
1704,2015,7,5,DOG,40243
1705,2015,7,6,DOG,40258
1706,2015,7,2,DOG,40268
1707,2015,7,8,DOG,40272
1708,2015,7,6,DOG,40291
1709,2015,7,9,DOG,40299
1710,2015,8,1,CAT,40041
1711,2015,8,1,CAT,40056
1712,2015,8,2,CAT,40177
1713,2015,8,4,CAT,40204
1714,2015,8,3,CAT,40205
1715,2015,8,1,CAT,40207
1716,2015,8,1,CAT,40208
1717,2015,8,1,CAT,40212
1718,2015,8,2,CAT,40213
1719,2015,8,3,CAT,40214
1720,2015,8,1,CAT,40215
1721,2015,8,6,CAT,40216
1722,2015,8,4,CAT,40218
1723,2015,8,3,CAT,40219
1724,2015,8,4,CAT,40220
1725,2015,8,3,CAT,40222
1726,2015,8,5,CAT,40229
1727,2015,8,2,CAT,40242
1728,2015,8,3,CAT,40243
1729,2015,8,5,CAT,40245
1730,2015,8,1,CAT,40250
1731,2015,8,4,CAT,40258
1732,2015,8,6,CAT,40272
1733,2015,8,1,CAT,40299
1734,2015,8,1,DOG,40041
1735,2015,8,1,DOG,40059
1736,2015,8,1,DOG,40175
1737,2015,8,2,DOG,40204
1738,2015,8,9,DOG,40205
1739,2015,8,3,DOG,40206
1740,2015,8,4,DOG,40207
1741,2015,8,5,DOG,40208
1742,2015,8,2,DOG,40211
1743,2015,8,7,DOG,40212
1744,2015,8,3,DOG,40213
1745,2015,8,6,DOG,40214
1746,2015,8,3,DOG,40215
1747,2015,8,10,DOG,40216
1748,2015,8,4,DOG,40217
1749,2015,8,8,DOG,40218
1750,2015,8,7,DOG,40219
1751,2015,12,7,DOG,40205
1752,2015,12,2,DOG,40206
1753,2015,12,3,DOG,40207
1754,2015,12,1,DOG,40208
1755,2015,12,3,DOG,40211
1756,2015,12,3,DOG,40213
1757,2015,12,9,DOG,40214
1758,2015,12,11,DOG,40215
1759,2015,12,10,DOG,40216
1760,2015,12,3,DOG,40217
1761,2015,12,4,DOG,40218
1762,2015,12,6,DOG,40219
1763,2015,12,6,DOG,40220
1764,2015,12,1,DOG,40222
1765,2015,12,3,DOG,40223
1766,2015,12,1,DOG,40229
1767,2015,12,2,DOG,40241
1768,2015,12,1,DOG,40242
1769,2015,12,3,DOG,40245
1770,2015,12,4,DOG,40258
1771,2015,12,1,DOG,40268
1772,2015,12,9,DOG,40272
1773,2015,12,2,DOG,40291
1774,2015,12,3,DOG,40299
1775,2015,12,1,DOG,47130
1776,2016,1,4,CAT,40204
1777,2016,1,2,CAT,40205
1778,2016,1,2,CAT,40206
1779,2016,1,3,CAT,40207
1780,2016,1,1,CAT,40210
1781,2016,1,1,CAT,40212
1782,2016,1,9,CAT,40214
1783,2016,1,2,CAT,40215
1784,2016,1,1,CAT,40216
1785,2016,1,1,CAT,40218
1786,2016,1,2,CAT,40219
1787,2016,1,6,CAT,40220
1788,2016,1,4,CAT,40222
1789,2016,1,5,CAT,40223
1790,2016,1,3,CAT,40228
1791,2016,1,1,CAT,40241
1792,2016,1,1,CAT,40245
1793,2016,1,1,CAT,40258
1794,2016,1,5,CAT,40272
1795,2016,1,3,CAT,40299
1796,2016,1,4,DOG,40059
1797,2016,1,4,DOG,40118
1798,2016,1,1,DOG,40165
1799,2016,1,7,DOG,40204
1800,2016,1,6,DOG,40205
1801,2015,6,5,CAT,40207
1802,2015,6,2,CAT,40208
1803,2015,6,2,CAT,40212
1804,2015,6,3,CAT,40213
1805,2015,6,3,CAT,40214
1806,2015,6,1,CAT,40216
1807,2015,6,4,CAT,40217
1808,2015,6,1,CAT,40218
1809,2015,6,2,CAT,40219
1810,2015,6,1,CAT,40220
1811,2015,6,1,CAT,40222
1812,2015,6,4,CAT,40223
1813,2015,6,4,CAT,40228
1814,2015,6,1,CAT,40229
1815,2015,6,1,CAT,40245
1816,2015,6,2,CAT,40258
1817,2015,6,5,CAT,40272
1818,2015,6,3,CAT,40291
1819,2015,6,1,CAT,40299
1820,2015,6,1,CAT,42701
1821,2015,6,1,CAT,47126
1822,2015,11,6,DOG,40205
1823,2015,6,1,DOG,37022
1824,2015,6,2,DOG,40023
1825,2015,6,2,DOG,40027
1826,2015,11,2,DOG,40206
1827,2015,10,2,DOG,40206
1828,2015,9,2,DOG,40211
1829,2015,6,1,DOG,40047
1830,2015,11,2,DOG,40207
1831,2015,9,2,DOG,40212
1832,2015,11,1,DOG,40208
1833,2015,6,3,DOG,40118
1834,2015,10,3,DOG,40207
1835,2015,9,4,DOG,40213
1836,2015,11,1,DOG,40211
1837,2015,10,3,DOG,40208
1838,2015,6,3,DOG,40203
1839,2015,9,16,DOG,40214
1840,2015,11,1,DOG,40212
1841,2015,10,1,DOG,40210
1842,2015,6,4,DOG,40204
1843,2015,9,8,DOG,40215
1844,2015,11,4,DOG,40213
1845,2015,10,3,DOG,40212
1846,2015,6,4,DOG,40205
1847,2015,9,15,DOG,40216
1848,2015,11,1,DOG,40214
1849,2015,10,7,DOG,40213
1850,2015,6,3,DOG,40206
1851,2015,9,9,DOG,40217
1852,2015,11,1,DOG,40215
1853,2015,10,8,DOG,40214
1854,2015,6,7,DOG,40207
1855,2015,9,9,DOG,40218
1856,2015,11,13,DOG,40216
1857,2015,10,4,DOG,40215
1858,2015,6,2,DOG,40208
1859,2015,9,12,DOG,40219
1860,2015,11,8,DOG,40217
1861,2015,10,8,DOG,40216
1862,2015,6,2,DOG,40210
1863,2015,9,5,DOG,40220
1864,2015,11,6,DOG,40218
1865,2015,10,2,DOG,40217
1866,2015,6,3,DOG,40211
1867,2015,9,5,DOG,40223
1868,2015,11,6,DOG,40219
1869,2015,10,1,DOG,40218
1870,2015,6,5,DOG,40212
1871,2015,9,5,DOG,40228
1872,2015,11,6,DOG,40220
1873,2015,10,4,DOG,40219
1874,2015,6,6,DOG,40213
1875,2015,11,2,DOG,40222
1876,2015,9,6,DOG,40229
1877,2015,10,7,DOG,40220
1878,2015,6,15,DOG,40214
1879,2015,11,1,DOG,40223
1880,2015,9,8,DOG,40241
1881,2015,10,7,DOG,40222
1882,2015,6,9,DOG,40215
1883,2015,11,5,DOG,40228
1884,2015,9,2,DOG,40242
1885,2015,10,2,DOG,40223
1886,2015,6,16,DOG,40216
1887,2015,11,2,DOG,40229
1888,2015,9,3,DOG,40243
1889,2015,10,4,DOG,40228
1890,2015,6,3,DOG,40217
1891,2015,11,1,DOG,40242
1892,2015,9,6,DOG,40245
1893,2015,10,6,DOG,40229
1894,2015,6,3,DOG,40218
1895,2015,11,2,DOG,40245
1896,2015,9,6,DOG,40258
1897,2015,10,4,DOG,40241
1898,2015,6,9,DOG,40219
1899,2015,11,5,DOG,40258
1900,2015,9,1,DOG,40268
1901,2015,10,1,DOG,40242
1902,2015,6,17,DOG,40220
1903,2015,11,6,DOG,40272
1904,2015,9,8,DOG,40272
1905,2015,10,1,DOG,40243
1906,2015,10,1,DOG,40245
1907,2015,10,1,DOG,40253
1908,2015,10,11,DOG,40258
1909,2015,10,3,DOG,40272
1910,2015,10,6,DOG,40291
1911,2015,10,8,DOG,40299
1912,2015,10,1,DOG,40508
1913,2015,10,1,DOG,40701
1914,2015,11,1,CAT,40201
1915,2015,11,2,CAT,40204
1916,2015,11,1,CAT,40205
1917,2015,11,1,CAT,40207
1918,2015,11,1,CAT,40214
1919,2015,11,2,CAT,40215
1920,2015,11,3,CAT,40216
1921,2015,11,4,CAT,40217
1922,2015,11,1,CAT,40218
1923,2015,11,2,CAT,40219
1924,2015,11,5,CAT,40220
1925,2015,11,3,CAT,40223
1926,2015,11,2,CAT,40228
1927,2015,11,4,CAT,40229
1928,2015,11,1,CAT,40258
1929,2015,11,3,CAT,40272
1930,2015,11,1,DOG,
1931,2015,11,1,DOG,37086
1932,2015,11,1,DOG,40108
1933,2015,11,2,DOG,40201
1934,2015,11,3,DOG,40203
1935,2015,11,5,DOG,40204
1936,2015,6,8,DOG,40222
1937,2015,11,2,DOG,40291
1938,2015,9,10,DOG,40291
1939,2015,6,7,DOG,40223
1940,2015,11,5,DOG,40299
1941,2015,9,5,DOG,40299
1942,2015,11,1,DOG,40601
1943,2015,6,3,DOG,40228
1944,2015,10,4,CAT,40204
1945,2015,11,1,DOG,47130
1946,2015,6,6,DOG,40229
1947,2015,10,2,CAT,40205
1948,2015,11,1,DOG,47304
1949,2015,6,2,DOG,40241
1950,2015,10,1,CAT,40206
1951,2015,12,2,CAT,40205
1952,2015,6,4,DOG,40242
1953,2015,10,1,CAT,40207
1954,2015,12,1,CAT,40206
1955,2015,6,3,DOG,40243
1956,2015,10,1,CAT,40212
1957,2015,12,1,CAT,40208
1958,2015,10,3,CAT,40213
1959,2015,12,1,CAT,40213
1960,2015,10,2,CAT,40214
1961,2015,12,14,CAT,40214
1962,2015,10,3,CAT,40216
1963,2015,12,1,CAT,40216
1964,2015,10,3,CAT,40217
1965,2015,12,1,CAT,40217
1966,2015,10,2,CAT,40218
1967,2015,12,1,CAT,40218
1968,2015,12,1,CAT,40219
1969,2015,10,1,CAT,40219
1970,2015,12,1,CAT,40220
1971,2015,10,7,CAT,40220
1972,2015,12,2,CAT,40222
1973,2015,10,3,CAT,40222
1974,2015,12,2,CAT,40241
1975,2015,10,1,CAT,40223
1976,2015,12,3,CAT,40258
1977,2015,10,1,CAT,40229
1978,2015,12,1,CAT,40268
1979,2015,10,1,CAT,40241
1980,2015,12,8,CAT,40272
1981,2015,10,1,CAT,40243
1982,2015,12,1,CAT,40291
1983,2015,10,1,CAT,40258
1984,2015,12,1,CAT,40299
1985,2015,10,4,CAT,40272
1986,2015,12,1,DOG,40023
1987,2015,10,6,CAT,40291
1988,2015,12,1,DOG,40047
1989,2015,10,3,CAT,47520
1990,2015,12,4,DOG,40118
1991,2015,10,1,DOG,40059
1992,2015,12,1,DOG,40165
1993,2015,10,1,DOG,40065
1994,2015,12,3,DOG,40203
1995,2015,10,1,DOG,40118
1996,2015,12,2,DOG,40204
1997,2015,10,1,DOG,40165
1998,2015,10,2,DOG,40203
1999,2015,10,2,DOG,40204
2000,2015,10,9,DOG,40205
2001,2016,5,1,CAT,40208
2002,2016,5,2,CAT,40210
2003,2016,5,3,CAT,40214
2004,2016,5,3,CAT,40215
2005,2016,5,3,CAT,40216
2006,2016,5,2,CAT,40217
2007,2016,5,5,CAT,40219
2008,2016,5,4,CAT,40220
2009,2016,5,1,CAT,40222
2010,2016,5,3,CAT,40228
2011,2016,5,2,CAT,40229
2012,2016,5,2,CAT,40258
2013,2016,5,5,CAT,40272
2014,2016,5,3,CAT,40291
2015,2016,5,5,CAT,40299
2016,2016,5,3,CAT,47119
2017,2016,5,1,DOG,40059
2018,2016,5,1,DOG,40071
2019,2016,5,3,DOG,40118
2020,2016,5,1,DOG,40165
2021,2016,5,1,DOG,40202
2022,2016,5,3,DOG,40203
2023,2016,5,2,DOG,40204
2024,2016,5,5,DOG,40205
2025,2016,5,5,DOG,40206
2026,2016,5,9,DOG,40207
2027,2016,5,2,DOG,40210
2028,2016,5,3,DOG,40211
2029,2016,5,4,DOG,40212
2030,2016,5,3,DOG,40213
2031,2016,5,11,DOG,40214
2032,2016,5,6,DOG,40215
2033,2016,5,12,DOG,40216
2034,2016,5,6,DOG,40217
2035,2016,5,5,DOG,40218
2036,2016,5,4,DOG,40219
2037,2016,5,9,DOG,40220
2038,2016,5,2,DOG,40222
2039,2016,5,8,DOG,40223
2040,2016,5,5,DOG,40228
2041,2016,5,5,DOG,40229
2042,2016,5,5,DOG,40241
2043,2016,5,4,DOG,40242
2044,2016,5,1,DOG,40243
2045,2016,5,4,DOG,40245
2046,2016,5,8,DOG,40258
2047,2016,5,1,DOG,40268
2048,2016,5,12,DOG,40272
2049,2016,5,7,DOG,40291
2050,2016,5,14,DOG,40299
2051,2016,1,17,DOG,40207
2052,2016,1,2,DOG,40208
2053,2016,1,1,DOG,40211
2054,2016,1,6,DOG,40212
2055,2016,1,6,DOG,40213
2056,2016,1,17,DOG,40214
2057,2016,1,5,DOG,40215
2058,2016,1,6,DOG,40216
2059,2016,1,4,DOG,40217
2060,2016,1,9,DOG,40218
2061,2016,1,10,DOG,40219
2062,2016,1,9,DOG,40220
2063,2016,1,6,DOG,40222
2064,2016,1,4,DOG,40223
2065,2016,1,3,DOG,40228
2066,2016,1,7,DOG,40229
2067,2016,1,3,DOG,40241
2068,2016,1,1,DOG,40242
2069,2016,1,1,DOG,40243
2070,2016,1,2,DOG,40245
2071,2016,1,9,DOG,40258
2072,2016,1,6,DOG,40272
2073,2016,1,9,DOG,40291
2074,2016,1,11,DOG,40299
2075,2016,1,1,DOG,47130
2076,2016,2,1,CAT,
2077,2016,2,1,CAT,40121
2078,2016,2,1,CAT,40204
2079,2016,2,5,CAT,40205
2080,2016,2,1,CAT,40206
2081,2016,2,2,CAT,40207
2082,2016,2,2,CAT,40212
2083,2016,2,2,CAT,40213
2084,2016,2,1,CAT,40214
2085,2016,2,3,CAT,40215
2086,2016,2,1,CAT,40216
2087,2016,2,1,CAT,40217
2088,2016,2,3,CAT,40218
2089,2016,2,6,CAT,40219
2090,2016,2,2,CAT,40220
2091,2016,2,2,CAT,40228
2092,2016,2,1,CAT,40229
2093,2016,2,2,CAT,40241
2094,2016,2,1,CAT,40243
2095,2016,2,5,CAT,40245
2096,2016,2,1,CAT,40258
2097,2016,2,6,CAT,40272
2098,2016,2,4,CAT,40299
2099,2016,2,1,CAT,47161
2100,2016,2,1,DOG,40047
2101,2016,7,5,DOG,40242
2102,2016,4,2,CAT,40242
2103,2016,5,1,DOG,46208
2104,2016,2,1,DOG,40059
2105,2016,5,1,DOG,47122
2106,2016,5,1,DOG,47150
2107,2016,6,1,CAT,40165
2108,2016,6,1,CAT,40206
2109,2016,6,3,CAT,40207
2110,2016,6,1,CAT,40208
2111,2016,6,3,CAT,40212
2112,2016,6,3,CAT,40213
2113,2016,6,3,CAT,40214
2114,2016,6,1,CAT,40216
2115,2016,6,2,CAT,40217
2116,2016,6,1,CAT,40218
2117,2016,6,2,CAT,40219
2118,2016,6,1,CAT,40220
2119,2016,6,1,CAT,40223
2120,2016,6,2,CAT,40228
2121,2016,6,2,CAT,40229
2122,2016,6,5,CAT,40241
2123,2016,6,2,CAT,40243
2124,2016,6,2,CAT,40245
2125,2016,6,2,CAT,40258
2126,2016,6,6,CAT,40272
2127,2016,6,6,CAT,40291
2128,2016,6,1,DOG,40031
2129,2016,6,1,DOG,40047
2130,2016,6,2,DOG,40118
2131,2016,6,4,DOG,40203
2132,2016,6,1,DOG,40204
2133,2016,7,2,DOG,40243
2134,2016,6,1,DOG,40245
2135,2016,6,10,DOG,40205
2136,2016,3,2,CAT,40299
2137,2016,4,1,CAT,40243
2138,2016,7,8,DOG,40258
2139,2016,6,10,DOG,40258
2140,2016,6,4,DOG,40206
2141,2016,3,1,DOG,
2142,2016,4,7,CAT,40258
2143,2016,7,1,DOG,40268
2144,2016,2,1,DOG,40203
2145,2016,6,10,DOG,40272
2146,2016,6,9,DOG,40207
2147,2016,3,1,DOG,40047
2148,2016,4,2,CAT,40268
2149,2016,7,8,DOG,40272
2150,2016,2,5,DOG,40204
2151,2016,6,11,DOG,40291
2152,2016,6,1,DOG,40208
2153,2016,3,2,DOG,40059
2154,2016,4,6,CAT,40272
2155,2016,7,3,DOG,40291
2156,2016,2,6,DOG,40205
2157,2016,6,6,DOG,40299
2158,2016,6,1,DOG,40210
2159,2016,3,1,DOG,40067
2160,2016,4,2,CAT,40291
2161,2016,7,7,DOG,40299
2162,2016,2,13,DOG,40207
2163,2016,6,1,DOG,47130
2164,2016,6,1,DOG,40211
2165,2016,3,1,DOG,40118
2166,2016,4,2,CAT,40299
2167,2016,8,2,CAT,40023
2168,2016,2,3,DOG,40208
2169,2016,7,2,CAT,40047
2170,2016,6,1,DOG,40212
2171,2016,3,1,DOG,40121
2172,2016,4,1,CAT,42701
2173,2016,8,1,CAT,40059
2174,2016,2,7,DOG,40213
2175,2016,7,1,CAT,40205
2176,2016,6,10,DOG,40214
2177,2016,3,1,DOG,40203
2178,2016,4,1,CAT,47150
2179,2016,8,1,CAT,40204
2180,2016,2,22,DOG,40214
2181,2016,7,2,CAT,40206
2182,2016,6,8,DOG,40215
2183,2016,3,2,DOG,40204
2184,2016,4,2,DOG,40023
2185,2016,8,1,CAT,40205
2186,2016,2,2,DOG,40215
2187,2016,7,5,CAT,40207
2188,2016,6,10,DOG,40216
2189,2016,3,8,DOG,40205
2190,2016,4,1,DOG,40031
2191,2016,8,3,CAT,40207
2192,2016,2,7,DOG,40216
2193,2016,7,1,CAT,40208
2194,2016,6,3,DOG,40217
2195,2016,3,7,DOG,40207
2196,2016,4,1,DOG,40047
2197,2016,8,2,CAT,40208
2198,2016,2,7,DOG,40217
2199,2016,7,1,CAT,40213
2200,2016,6,5,DOG,40218
2201,2016,3,5,DOG,40208
2202,2016,4,1,DOG,40107
2203,2016,8,7,CAT,40214
2204,2016,2,8,DOG,40218
2205,2016,7,10,CAT,40214
2206,2016,6,9,DOG,40219
2207,2016,3,2,DOG,40211
2208,2016,4,1,DOG,40118
2209,2016,8,3,CAT,40215
2210,2016,2,14,DOG,40219
2211,2016,7,1,CAT,40215
2212,2016,7,5,CAT,40216
2213,2016,7,1,CAT,40217
2214,2016,7,1,CAT,40219
2215,2016,7,3,CAT,40220
2216,2016,7,4,CAT,40222
2217,2016,7,5,CAT,40228
2218,2016,7,4,CAT,40229
2219,2016,7,2,CAT,40241
2220,2016,7,1,CAT,40243
2221,2016,7,2,CAT,40258
2222,2016,7,4,CAT,40272
2223,2016,7,4,CAT,40291
2224,2016,7,1,CAT,40299
2225,2016,7,1,DOG,40025
2226,2016,7,1,DOG,40059
2227,2016,7,3,DOG,40203
2228,2016,7,4,DOG,40204
2229,2016,7,6,DOG,40205
2230,2016,7,1,DOG,40206
2231,2016,7,1,DOG,40207
2232,2016,7,2,DOG,40208
2233,2016,7,1,DOG,40211
2234,2016,7,6,DOG,40212
2235,2016,7,2,DOG,40213
2236,2016,7,22,DOG,40214
2237,2016,7,6,DOG,40215
2238,2016,7,19,DOG,40216
2239,2016,7,6,DOG,40217
2240,2016,7,3,DOG,40218
2241,2016,7,14,DOG,40219
2242,2016,7,5,DOG,40220
2243,2016,7,4,DOG,40222
2244,2016,7,6,DOG,40223
2245,2016,7,3,DOG,40228
